country,title,details,operator,search_text
Tanzania,3-Day Serengeti and Ngorongoro Fly-in Safari,"$1,790 pp (USD) Tanzania: Private tour Mid-range Lodge & Tented Camp You Visit: Zanzibar (Start) , Serengeti NP, Ngorongoro Crater, Zanzibar (End)",Go Serengeti African Tours Tour operator has an office in Tanzania 4.9 /5 – 555 Reviews,"Safari Title: 3-Day Serengeti and Ngorongoro Fly-in Safari
Details: $1,790 pp (USD) Tanzania: Private tour Mid-range Lodge & Tented Camp You Visit: Zanzibar (Start) , Serengeti NP, Ngorongoro Crater, Zanzibar (End)
Operator: Go Serengeti African Tours Tour operator has an office in Tanzania 4.9 /5 – 555 Reviews"
Tanzania,4-Day High-End Tanzania Safari Tarangire Crater Manyara,"$2,332 pp (USD) Tanzania: Private tour Luxury+ Lodge You Visit: Arusha (Start) , Tarangire NP, Ngorongoro Crater, Lake Manyara NP, Arusha (End)",Signature Safari Tour operator has an office in Tanzania 4.9 /5 – 34 Reviews,"Safari Title: 4-Day High-End Tanzania Safari Tarangire Crater Manyara
Details: $2,332 pp (USD) Tanzania: Private tour Luxury+ Lodge You Visit: Arusha (Start) , Tarangire NP, Ngorongoro Crater, Lake Manyara NP, Arusha (End)
Operator: Signature Safari Tour operator has an office in Tanzania 4.9 /5 – 34 Reviews"
Uganda,7-Day Gorilla Chimpanzees and Wildlife Tour,"$2,475 pp (USD) Uganda: Private tour Mid-range Lodge & Hotel You Visit: Entebbe (Start) , Lake Victoria, Kibale NP (Chimps) , Bigodi Wetland (Kibale NP) , Queen Elizabeth NP, Ishasha Sector (Queen Elizabeth NP) , Bwindi Impenetrable NP (Gorillas) , Lake Mburo NP, Entebbe (End)",Dav Safaris Tour operator has an office in Uganda 4.9 /5 – 222 Reviews,"Safari Title: 7-Day Gorilla Chimpanzees and Wildlife Tour
Details: $2,475 pp (USD) Uganda: Private tour Mid-range Lodge & Hotel You Visit: Entebbe (Start) , Lake Victoria, Kibale NP (Chimps) , Bigodi Wetland (Kibale NP) , Queen Elizabeth NP, Ishasha Sector (Queen Elizabeth NP) , Bwindi Impenetrable NP (Gorillas) , Lake Mburo NP, Entebbe (End)
Operator: Dav Safaris Tour operator has an office in Uganda 4.9 /5 – 222 Reviews"
Uganda,3-Day Adventure Safari to Murchison Falls,"$880 to $1,100 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Entebbe (Start) , Murchison Falls NP, Entebbe (End)",Lulu Safaris Uganda Tour operator has an office in Uganda 5.0 /5 – 197 Reviews,"Safari Title: 3-Day Adventure Safari to Murchison Falls
Details: $880 to $1,100 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Entebbe (Start) , Murchison Falls NP, Entebbe (End)
Operator: Lulu Safaris Uganda Tour operator has an office in Uganda 5.0 /5 – 197 Reviews"
Uganda,3-Day Budget Safari to Queen Elizabeth National Park,"$660 pp (USD) Uganda: Shared tour (max 8 people per vehicle) Budget Lodge You Visit: Kampala (Start) , Queen Elizabeth NP, Kampala (End)",Expedition Rwindi Voyage 4.9 /5 – 93 Reviews,"Safari Title: 3-Day Budget Safari to Queen Elizabeth National Park
Details: $660 pp (USD) Uganda: Shared tour (max 8 people per vehicle) Budget Lodge You Visit: Kampala (Start) , Queen Elizabeth NP, Kampala (End)
Operator: Expedition Rwindi Voyage 4.9 /5 – 93 Reviews"
Uganda,8-Day Uganda Wildlife Adventure Safari with Gorillas,"$3,850 pp (USD) Uganda: Private tour Budget Lodge & Hotel You Visit: Entebbe (Start) , Kampala (City) , Murchison Falls NP, Kibale NP (Chimps) , Queen Elizabeth NP, Bwindi Impenetrable NP (Gorillas) , Entebbe Airport (Entebbe) , Kampala (End)",Bugoli Adventures Tour operator has an office in Uganda 5.0 /5 – 38 Reviews,"Safari Title: 8-Day Uganda Wildlife Adventure Safari with Gorillas
Details: $3,850 pp (USD) Uganda: Private tour Budget Lodge & Hotel You Visit: Entebbe (Start) , Kampala (City) , Murchison Falls NP, Kibale NP (Chimps) , Queen Elizabeth NP, Bwindi Impenetrable NP (Gorillas) , Entebbe Airport (Entebbe) , Kampala (End)
Operator: Bugoli Adventures Tour operator has an office in Uganda 5.0 /5 – 38 Reviews"
Uganda,14-Day -Day Uganda Luxury Safari and Gorila Adventure,"$6,853 pp (USD) Uganda: Private tour Luxury Lodge & Hotel You Visit: Entebbe (Start) , Kampala (City) , Murchison Falls NP, Kibale NP (Chimps) , Queen Elizabeth NP, Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Lake Mburo NP, Jinja (Town) , Entebbe (End)",Likana Safaris Uganda Tour operator has an office in Uganda 5.0 /5 – 44 Reviews,"Safari Title: 14-Day -Day Uganda Luxury Safari and Gorila Adventure
Details: $6,853 pp (USD) Uganda: Private tour Luxury Lodge & Hotel You Visit: Entebbe (Start) , Kampala (City) , Murchison Falls NP, Kibale NP (Chimps) , Queen Elizabeth NP, Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Lake Mburo NP, Jinja (Town) , Entebbe (End)
Operator: Likana Safaris Uganda Tour operator has an office in Uganda 5.0 /5 – 44 Reviews"
Uganda,3-Day Rwanda Uganda Gorilla Trekking Tour,"$1,315 pp (USD) Rwanda & Uganda: Private tour Mid-range Tented Camp & Resort You Visit: Kigali (Start) , Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Kigali Airport (End)",Beyond Travel Tour operator has an office in Uganda 4.7 /5 – 40 Reviews,"Safari Title: 3-Day Rwanda Uganda Gorilla Trekking Tour
Details: $1,315 pp (USD) Rwanda & Uganda: Private tour Mid-range Tented Camp & Resort You Visit: Kigali (Start) , Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Kigali Airport (End)
Operator: Beyond Travel Tour operator has an office in Uganda 4.7 /5 – 40 Reviews"
Uganda,"7-Day Gorillas, Chimpanzees, and Wildlife Encounter","$2,915 pp (USD) Uganda: Private tour Mid-range Lodge & Resort You Visit: Entebbe (Start) , Murchison Falls NP, Queen Elizabeth NP, Kalinzu FR (Chimps) , Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Entebbe Airport (End)",Kajie Safaris Tour operator has an office in Uganda 5.0 /5 – 214 Reviews,"Safari Title: 7-Day Gorillas, Chimpanzees, and Wildlife Encounter
Details: $2,915 pp (USD) Uganda: Private tour Mid-range Lodge & Resort You Visit: Entebbe (Start) , Murchison Falls NP, Queen Elizabeth NP, Kalinzu FR (Chimps) , Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Entebbe Airport (End)
Operator: Kajie Safaris Tour operator has an office in Uganda 5.0 /5 – 214 Reviews"
Uganda,"7-Day Gorillas, Chimps & Wildlife Safari Holiday","$3,300 pp (USD) Uganda: Private tour Mid-range Lodge & Tented Camp You Visit: Entebbe (Start) , Kibale NP (Chimps) , Queen Elizabeth NP, Bwindi Impenetrable NP (Gorillas) , Lake Mburo NP, Entebbe (End)",Ganyana Safaris Uganda Tour operator has an office in Uganda 4.6 /5 – 35 Reviews,"Safari Title: 7-Day Gorillas, Chimps & Wildlife Safari Holiday
Details: $3,300 pp (USD) Uganda: Private tour Mid-range Lodge & Tented Camp You Visit: Entebbe (Start) , Kibale NP (Chimps) , Queen Elizabeth NP, Bwindi Impenetrable NP (Gorillas) , Lake Mburo NP, Entebbe (End)
Operator: Ganyana Safaris Uganda Tour operator has an office in Uganda 4.6 /5 – 35 Reviews"
Uganda,3-Day Gorilla Trekking Safari in Uganda and L Bunyonyi,"$1,301 pp (USD) Uganda: Private tour Mid-range Lodge & Hotel You Visit: Entebbe (Start) , Bwindi Impenetrable NP (Gorillas) , Entebbe (End)",Kafu Safaris Tour operator has an office in Uganda 5.0 /5 – 22 Reviews,"Safari Title: 3-Day Gorilla Trekking Safari in Uganda and L Bunyonyi
Details: $1,301 pp (USD) Uganda: Private tour Mid-range Lodge & Hotel You Visit: Entebbe (Start) , Bwindi Impenetrable NP (Gorillas) , Entebbe (End)
Operator: Kafu Safaris Tour operator has an office in Uganda 5.0 /5 – 22 Reviews"
Uganda,"10-Day Murchison Falls, Kibale, Queen Elizabeth & Bwindi","$5,715 pp (USD) Uganda: Private tour Luxury Lodge & Hotel You Visit: Entebbe (Start) , Kampala (City) , Murchison Falls NP, Kibale NP (Chimps) , Queen Elizabeth NP, Bwindi Impenetrable NP (Gorillas) , Lake Mburo NP, Entebbe (End)",Africa Horizon Safaris Tour operator has an office in Uganda 4.8 /5 – 6 Reviews,"Safari Title: 10-Day Murchison Falls, Kibale, Queen Elizabeth & Bwindi
Details: $5,715 pp (USD) Uganda: Private tour Luxury Lodge & Hotel You Visit: Entebbe (Start) , Kampala (City) , Murchison Falls NP, Kibale NP (Chimps) , Queen Elizabeth NP, Bwindi Impenetrable NP (Gorillas) , Lake Mburo NP, Entebbe (End)
Operator: Africa Horizon Safaris Tour operator has an office in Uganda 4.8 /5 – 6 Reviews"
Uganda,12-Day Best of Uganda Wildlife with Primates Safari,"$4,455 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Entebbe (Start) , Kampala (City) , Murchison Falls NP, Kibale NP (Chimps) , Queen Elizabeth NP, Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Lake Mburo NP, Entebbe (End)",Amakula African Safaris Tour operator has an office in Uganda 5.0 /5 – 24 Reviews,"Safari Title: 12-Day Best of Uganda Wildlife with Primates Safari
Details: $4,455 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Entebbe (Start) , Kampala (City) , Murchison Falls NP, Kibale NP (Chimps) , Queen Elizabeth NP, Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Lake Mburo NP, Entebbe (End)
Operator: Amakula African Safaris Tour operator has an office in Uganda 5.0 /5 – 24 Reviews"
Uganda,3-Day Queen Elizabeth Wildlife Wilderness Uganda Safari,"$715 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Entebbe (Start) , Queen Elizabeth NP, Kazinga Channel (Queen Elizabeth NP) , Entebbe Airport (Entebbe) , Kampala (End)",Travelmonke Tours and Travel Tour operator has an office in Uganda 5.0 /5 – 17 Reviews,"Safari Title: 3-Day Queen Elizabeth Wildlife Wilderness Uganda Safari
Details: $715 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Entebbe (Start) , Queen Elizabeth NP, Kazinga Channel (Queen Elizabeth NP) , Entebbe Airport (Entebbe) , Kampala (End)
Operator: Travelmonke Tours and Travel Tour operator has an office in Uganda 5.0 /5 – 17 Reviews"
Uganda,5-Day Perfect Budongo & Big 5 Wildlife Safari to Kidepo,"$1,797 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Entebbe (Start) , Ziwa Rhino Ranch, Murchison Falls NP, Kidepo Valley NP, Entebbe Airport (End)",Bujuku Eco Tours & Travel Tour operator has an office in Uganda 4.9 /5 – 15 Reviews,"Safari Title: 5-Day Perfect Budongo & Big 5 Wildlife Safari to Kidepo
Details: $1,797 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Entebbe (Start) , Ziwa Rhino Ranch, Murchison Falls NP, Kidepo Valley NP, Entebbe Airport (End)
Operator: Bujuku Eco Tours & Travel Tour operator has an office in Uganda 4.9 /5 – 15 Reviews"
Uganda,4-Day Gorilla and Chimpanzee Flying Safari in Uganda,"$2,750 pp (USD) Uganda: Private tour Mid-range Lodge & Tented Camp You Visit: Entebbe (Start) , Kyambura Gorge (Chimps) , Bwindi Impenetrable NP (Gorillas) , Entebbe Airport (End)",Myler Africa Safaris Tour operator has an office in Uganda 4.9 /5 – 18 Reviews,"Safari Title: 4-Day Gorilla and Chimpanzee Flying Safari in Uganda
Details: $2,750 pp (USD) Uganda: Private tour Mid-range Lodge & Tented Camp You Visit: Entebbe (Start) , Kyambura Gorge (Chimps) , Bwindi Impenetrable NP (Gorillas) , Entebbe Airport (End)
Operator: Myler Africa Safaris Tour operator has an office in Uganda 4.9 /5 – 18 Reviews"
Uganda,5-Day Ugandan Savannah & Wildlife Safari,"$3,126 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Kampala (Start) , Murchison Falls NP, Fort Portal (Town) , Queen Elizabeth NP, Lake Mburo NP, Kampala (End)",Kuzuri Escapades Tours and Travel Tour operator has an office in Uganda 5.0 /5 – 10 Reviews,"Safari Title: 5-Day Ugandan Savannah & Wildlife Safari
Details: $3,126 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Kampala (Start) , Murchison Falls NP, Fort Portal (Town) , Queen Elizabeth NP, Lake Mburo NP, Kampala (End)
Operator: Kuzuri Escapades Tours and Travel Tour operator has an office in Uganda 5.0 /5 – 10 Reviews"
Uganda,"10-Day Wildlife, Chimpanzee and Gorilla Trekking","$3,166 pp (USD) Uganda: Private tour Budget Lodge & Tented Camp You Visit: Entebbe (Start) , Ziwa Rhino Ranch, Murchison Falls NP, Kibale NP (Chimps) , Queen Elizabeth NP, Ishasha Sector (Queen Elizabeth NP) , Bwindi Impenetrable NP (Gorillas) , Lake Mburo NP, Kampala (City) , Entebbe (End)",Bush Craft Safaris Tour operator has an office in Uganda 4.9 /5 – 27 Reviews,"Safari Title: 10-Day Wildlife, Chimpanzee and Gorilla Trekking
Details: $3,166 pp (USD) Uganda: Private tour Budget Lodge & Tented Camp You Visit: Entebbe (Start) , Ziwa Rhino Ranch, Murchison Falls NP, Kibale NP (Chimps) , Queen Elizabeth NP, Ishasha Sector (Queen Elizabeth NP) , Bwindi Impenetrable NP (Gorillas) , Lake Mburo NP, Kampala (City) , Entebbe (End)
Operator: Bush Craft Safaris Tour operator has an office in Uganda 4.9 /5 – 27 Reviews"
Uganda,6-Day Wildlife Holiday,"$1,925 pp (USD) Uganda: Private tour Budget Lodge & Resort You Visit: Entebbe (Start) , Lake Mburo NP, Lake Bunyonyi, Ishasha Sector (Queen Elizabeth NP) , Queen Elizabeth NP, Entebbe (End)",Mermar Safaris Tour operator has an office in Uganda 5.0 /5 – 5 Reviews,"Safari Title: 6-Day Wildlife Holiday
Details: $1,925 pp (USD) Uganda: Private tour Budget Lodge & Resort You Visit: Entebbe (Start) , Lake Mburo NP, Lake Bunyonyi, Ishasha Sector (Queen Elizabeth NP) , Queen Elizabeth NP, Entebbe (End)
Operator: Mermar Safaris Tour operator has an office in Uganda 5.0 /5 – 5 Reviews"
Uganda,3-Day Uganda Fly-in Bwindi Gorilla Trekking Safari,"$2,483 pp (USD) Uganda: Private tour Luxury Lodge You Visit: Entebbe (Start) , Bwindi Impenetrable NP (Gorillas) , Entebbe Airport (End)",Valverde Safaris Tour operator has an office in Uganda 5.0 /5 – 8 Reviews,"Safari Title: 3-Day Uganda Fly-in Bwindi Gorilla Trekking Safari
Details: $2,483 pp (USD) Uganda: Private tour Luxury Lodge You Visit: Entebbe (Start) , Bwindi Impenetrable NP (Gorillas) , Entebbe Airport (End)
Operator: Valverde Safaris Tour operator has an office in Uganda 5.0 /5 – 8 Reviews"
Uganda,3-Day Uganda Wildlife Adventure,"$1,320 to $1,353 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Entebbe (Start) , Murchison Falls NP, Ziwa Rhino Ranch, Entebbe (End)",Naleyo Tours and Travels Tour operator has an office in Uganda 5.0 /5 – 8 Reviews,"Safari Title: 3-Day Uganda Wildlife Adventure
Details: $1,320 to $1,353 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Entebbe (Start) , Murchison Falls NP, Ziwa Rhino Ranch, Entebbe (End)
Operator: Naleyo Tours and Travels Tour operator has an office in Uganda 5.0 /5 – 8 Reviews"
Uganda,3-Day Gorilla Flying Luxury Safari Uganda,"$2,200 pp (USD) Uganda: Private tour Luxury Lodge You Visit: Entebbe (Start) , Bwindi Impenetrable NP (Gorillas) , Entebbe Airport (End)",Wagatil Safaris Tour operator has an office in Uganda 5.0 /5 – 50 Reviews,"Safari Title: 3-Day Gorilla Flying Luxury Safari Uganda
Details: $2,200 pp (USD) Uganda: Private tour Luxury Lodge You Visit: Entebbe (Start) , Bwindi Impenetrable NP (Gorillas) , Entebbe Airport (End)
Operator: Wagatil Safaris Tour operator has an office in Uganda 5.0 /5 – 50 Reviews"
Uganda,3-Day Safari to Queen Elizabeth National Park,"$935 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Entebbe (Start) , Queen Elizabeth NP, Entebbe Airport (End)",Lulu Safaris Uganda Tour operator has an office in Uganda 5.0 /5 – 197 Reviews,"Safari Title: 3-Day Safari to Queen Elizabeth National Park
Details: $935 pp (USD) Uganda: Private tour Mid-range Lodge You Visit: Entebbe (Start) , Queen Elizabeth NP, Entebbe Airport (End)
Operator: Lulu Safaris Uganda Tour operator has an office in Uganda 5.0 /5 – 197 Reviews"
Uganda,3-Day Luxury Safari in Queen Elizabeth National Park,"$1,419 pp (USD) Uganda: Private tour Luxury Lodge You Visit: Kampala (Start) , Queen Elizabeth NP, Kampala (End)",Expedition Rwindi Voyage 4.9 /5 – 93 Reviews,"Safari Title: 3-Day Luxury Safari in Queen Elizabeth National Park
Details: $1,419 pp (USD) Uganda: Private tour Luxury Lodge You Visit: Kampala (Start) , Queen Elizabeth NP, Kampala (End)
Operator: Expedition Rwindi Voyage 4.9 /5 – 93 Reviews"
Uganda,4-Day Gorillas and Chimpanzees Trekking Safari in Uganda,"$1,705 pp (USD) Uganda: Private tour Mid-range Lodge & Hotel You Visit: Entebbe (Start) , Kibale NP (Chimps) , Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Entebbe (End)",Dav Safaris Tour operator has an office in Uganda 4.9 /5 – 222 Reviews,"Safari Title: 4-Day Gorillas and Chimpanzees Trekking Safari in Uganda
Details: $1,705 pp (USD) Uganda: Private tour Mid-range Lodge & Hotel You Visit: Entebbe (Start) , Kibale NP (Chimps) , Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Entebbe (End)
Operator: Dav Safaris Tour operator has an office in Uganda 4.9 /5 – 222 Reviews"
Uganda,3-Day Mountain Gorilla Trek &Lake Bunyonyi Budget Tour,"$1,628 pp (USD) Uganda: Shared tour (max 6 people per group) Budget Lodge & Hotel You Visit: Kampala (Start) , Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Kampala (End)",Bugoli Adventures Tour operator has an office in Uganda 5.0 /5 – 38 Reviews,"Safari Title: 3-Day Mountain Gorilla Trek &Lake Bunyonyi Budget Tour
Details: $1,628 pp (USD) Uganda: Shared tour (max 6 people per group) Budget Lodge & Hotel You Visit: Kampala (Start) , Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Kampala (End)
Operator: Bugoli Adventures Tour operator has an office in Uganda 5.0 /5 – 38 Reviews"
Uganda,10-Day Mid Luxury Uganda Gorilla and Wildlife Safari,"$5,390 to $5,445 pp (USD) Uganda: Private tour Mid-range Lodge & Hotel You Visit: Entebbe (Start) , Murchison Falls NP, Kibale NP (Chimps) , Queen Elizabeth NP, Bwindi Impenetrable NP (Gorillas) , Entebbe (End)",Ganyana Safaris Uganda Tour operator has an office in Uganda 4.6 /5 – 35 Reviews,"Safari Title: 10-Day Mid Luxury Uganda Gorilla and Wildlife Safari
Details: $5,390 to $5,445 pp (USD) Uganda: Private tour Mid-range Lodge & Hotel You Visit: Entebbe (Start) , Murchison Falls NP, Kibale NP (Chimps) , Queen Elizabeth NP, Bwindi Impenetrable NP (Gorillas) , Entebbe (End)
Operator: Ganyana Safaris Uganda Tour operator has an office in Uganda 4.6 /5 – 35 Reviews"
Uganda,10-Day Wildlife and Culture Wonders of Uganda,"$2,783 pp (USD) Uganda: Private tour Mid-range Lodge & Tented Camp You Visit: Entebbe (Start) , Sipi Falls (Highlight) , Moroto (Karamoja) , Kidepo Valley NP, Murchison Falls NP, Queen Elizabeth NP, Lake Mburo NP, Entebbe (End)",Kajie Safaris Tour operator has an office in Uganda 5.0 /5 – 214 Reviews,"Safari Title: 10-Day Wildlife and Culture Wonders of Uganda
Details: $2,783 pp (USD) Uganda: Private tour Mid-range Lodge & Tented Camp You Visit: Entebbe (Start) , Sipi Falls (Highlight) , Moroto (Karamoja) , Kidepo Valley NP, Murchison Falls NP, Queen Elizabeth NP, Lake Mburo NP, Entebbe (End)
Operator: Kajie Safaris Tour operator has an office in Uganda 5.0 /5 – 214 Reviews"
